id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,pendidikan,jumlah_pengangguran,satuan,tahun
992,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SD KE BAWAH,4462,ORANG,2019
993,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SMP,3465,ORANG,2019
994,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SMA,12221,ORANG,2019
995,32,JAWA BARAT,3278,KOTA TASIKMALAYA,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,1658,ORANG,2019
996,32,JAWA BARAT,3279,KOTA BANJAR,SD KE BAWAH,1104,ORANG,2019
997,32,JAWA BARAT,3279,KOTA BANJAR,SMP,754,ORANG,2019
998,32,JAWA BARAT,3279,KOTA BANJAR,SMA,3696,ORANG,2019
999,32,JAWA BARAT,3279,KOTA BANJAR,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,218,ORANG,2019
1000,32,JAWA BARAT,3201,KABUPATEN BOGOR,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,14788,ORANG,2020
1001,32,JAWA BARAT,3201,KABUPATEN BOGOR,SD,67522,ORANG,2020
1002,32,JAWA BARAT,3201,KABUPATEN BOGOR,SMP,72817,ORANG,2020
1003,32,JAWA BARAT,3201,KABUPATEN BOGOR,SMA (UMUM),75799,ORANG,2020
1004,32,JAWA BARAT,3201,KABUPATEN BOGOR,SMA (KEJURUAN),119828,ORANG,2020
1005,32,JAWA BARAT,3201,KABUPATEN BOGOR,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,39977,ORANG,2020
1006,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,2697,ORANG,2020
1007,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,SD,27546,ORANG,2020
1008,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,SMP,30293,ORANG,2020
1009,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,SMA (UMUM),29303,ORANG,2020
1010,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,SMA (KEJURUAN),14473,ORANG,2020
1011,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,5786,ORANG,2020
1012,32,JAWA BARAT,3203,KABUPATEN CIANJUR,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,4934,ORANG,2020
1013,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SD,42686,ORANG,2020
1014,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SMP,30918,ORANG,2020
1015,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SMA (UMUM),24505,ORANG,2020
1016,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SMA (KEJURUAN),24631,ORANG,2020
1017,32,JAWA BARAT,3203,KABUPATEN CIANJUR,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,3342,ORANG,2020
1018,32,JAWA BARAT,3204,KABUPATEN BANDUNG,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,0,ORANG,2020
1019,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SD,20621,ORANG,2020
1020,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SMP,39856,ORANG,2020
1021,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SMA (UMUM),42656,ORANG,2020
1022,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SMA (KEJURUAN),28089,ORANG,2020
1023,32,JAWA BARAT,3204,KABUPATEN BANDUNG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,16180,ORANG,2020
1024,32,JAWA BARAT,3205,KABUPATEN GARUT,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,2583,ORANG,2020
1025,32,JAWA BARAT,3205,KABUPATEN GARUT,SD,27867,ORANG,2020
1026,32,JAWA BARAT,3205,KABUPATEN GARUT,SMP,26971,ORANG,2020
1027,32,JAWA BARAT,3205,KABUPATEN GARUT,SMA (UMUM),33567,ORANG,2020
1028,32,JAWA BARAT,3205,KABUPATEN GARUT,SMA (KEJURUAN),10192,ORANG,2020
1029,32,JAWA BARAT,3205,KABUPATEN GARUT,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,2427,ORANG,2020
1030,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,0,ORANG,2020
1031,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SD,21857,ORANG,2020
1032,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SMP,13148,ORANG,2020
1033,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SMA (UMUM),13434,ORANG,2020
1034,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SMA (KEJURUAN),14370,ORANG,2020
1035,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,4481,ORANG,2020
1036,32,JAWA BARAT,3207,KABUPATEN CIAMIS,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,1011,ORANG,2020
1037,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SD,12144,ORANG,2020
1038,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SMP,7237,ORANG,2020
1039,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SMA (UMUM),5661,ORANG,2020
1040,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SMA (KEJURUAN),10258,ORANG,2020
1041,32,JAWA BARAT,3207,KABUPATEN CIAMIS,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,2114,ORANG,2020
1042,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,1669,ORANG,2020
1043,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SD,19666,ORANG,2020
1044,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SMP,11372,ORANG,2020
1045,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SMA (UMUM),9690,ORANG,2020
1046,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SMA (KEJURUAN),12077,ORANG,2020
1047,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,4039,ORANG,2020
1048,32,JAWA BARAT,3209,KABUPATEN CIREBON,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,9324,ORANG,2020
1049,32,JAWA BARAT,3209,KABUPATEN CIREBON,SD,20555,ORANG,2020
1050,32,JAWA BARAT,3209,KABUPATEN CIREBON,SMP,22801,ORANG,2020
1051,32,JAWA BARAT,3209,KABUPATEN CIREBON,SMA (UMUM),27117,ORANG,2020
1052,32,JAWA BARAT,3209,KABUPATEN CIREBON,SMA (KEJURUAN),40591,ORANG,2020
1053,32,JAWA BARAT,3209,KABUPATEN CIREBON,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,1757,ORANG,2020
1054,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,1388,ORANG,2020
1055,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SD,7250,ORANG,2020
1056,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SMP,7763,ORANG,2020
1057,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SMA (UMUM),8604,ORANG,2020
1058,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SMA (KEJURUAN),10327,ORANG,2020
1059,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,3466,ORANG,2020
1060,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,0,ORANG,2020
1061,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SD,11645,ORANG,2020
1062,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SMP,9550,ORANG,2020
1063,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SMA (UMUM),14705,ORANG,2020
1064,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SMA (KEJURUAN),20994,ORANG,2020
1065,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,6168,ORANG,2020
1066,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,9098,ORANG,2020
1067,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SD,18887,ORANG,2020
1068,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SMP,16622,ORANG,2020
1069,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SMA (UMUM),16060,ORANG,2020
1070,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SMA (KEJURUAN),22182,ORANG,2020
1071,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,3812,ORANG,2020
1072,32,JAWA BARAT,3213,KABUPATEN SUBANG,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,2500,ORANG,2020
1073,32,JAWA BARAT,3213,KABUPATEN SUBANG,SD,10702,ORANG,2020
1074,32,JAWA BARAT,3213,KABUPATEN SUBANG,SMP,22923,ORANG,2020
1075,32,JAWA BARAT,3213,KABUPATEN SUBANG,SMA (UMUM),16337,ORANG,2020
1076,32,JAWA BARAT,3213,KABUPATEN SUBANG,SMA (KEJURUAN),19721,ORANG,2020
1077,32,JAWA BARAT,3213,KABUPATEN SUBANG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,6000,ORANG,2020
1078,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,2963,ORANG,2020
1079,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SD,9848,ORANG,2020
1080,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SMP,7623,ORANG,2020
1081,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SMA (UMUM),8652,ORANG,2020
1082,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SMA (KEJURUAN),14493,ORANG,2020
1083,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,4306,ORANG,2020
1084,32,JAWA BARAT,3215,KABUPATEN KARAWANG,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,8479,ORANG,2020
1085,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SD,16077,ORANG,2020
1086,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SMP,27905,ORANG,2020
1087,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SMA (UMUM),30187,ORANG,2020
1088,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SMA (KEJURUAN),43900,ORANG,2020
1089,32,JAWA BARAT,3215,KABUPATEN KARAWANG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,7350,ORANG,2020
1090,32,JAWA BARAT,3216,KABUPATEN BEKASI,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,2631,ORANG,2020
1091,32,JAWA BARAT,3216,KABUPATEN BEKASI,SD,19565,ORANG,2020
1092,32,JAWA BARAT,3216,KABUPATEN BEKASI,SMP,21685,ORANG,2020
1093,32,JAWA BARAT,3216,KABUPATEN BEKASI,SMA (UMUM),52765,ORANG,2020
1094,32,JAWA BARAT,3216,KABUPATEN BEKASI,SMA (KEJURUAN),78946,ORANG,2020
1095,32,JAWA BARAT,3216,KABUPATEN BEKASI,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,36843,ORANG,2020
1096,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,4832,ORANG,2020
1097,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SD,22449,ORANG,2020
1098,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SMP,17154,ORANG,2020
1099,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SMA (UMUM),23553,ORANG,2020
1100,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SMA (KEJURUAN),18112,ORANG,2020
1101,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,5457,ORANG,2020
1102,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,474,ORANG,2020
1103,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,SD,2951,ORANG,2020
1104,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,SMP,3489,ORANG,2020
1105,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,SMA (UMUM),2042,ORANG,2020
1106,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,SMA (KEJURUAN),2836,ORANG,2020
1107,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,684,ORANG,2020
1108,32,JAWA BARAT,3271,KOTA BOGOR,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,1915,ORANG,2020
1109,32,JAWA BARAT,3271,KOTA BOGOR,SD,10983,ORANG,2020
1110,32,JAWA BARAT,3271,KOTA BOGOR,SMP,7370,ORANG,2020
1111,32,JAWA BARAT,3271,KOTA BOGOR,SMA (UMUM),16354,ORANG,2020
1112,32,JAWA BARAT,3271,KOTA BOGOR,SMA (KEJURUAN),21970,ORANG,2020
1113,32,JAWA BARAT,3271,KOTA BOGOR,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,6611,ORANG,2020
1114,32,JAWA BARAT,3272,KOTA SUKABUMI,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,123,ORANG,2020
1115,32,JAWA BARAT,3272,KOTA SUKABUMI,SD,2578,ORANG,2020
1116,32,JAWA BARAT,3272,KOTA SUKABUMI,SMP,2413,ORANG,2020
1117,32,JAWA BARAT,3272,KOTA SUKABUMI,SMA (UMUM),5976,ORANG,2020
1118,32,JAWA BARAT,3272,KOTA SUKABUMI,SMA (KEJURUAN),4516,ORANG,2020
1119,32,JAWA BARAT,3272,KOTA SUKABUMI,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,1389,ORANG,2020
1120,32,JAWA BARAT,3273,KOTA BANDUNG,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,2662,ORANG,2020
1121,32,JAWA BARAT,3273,KOTA BANDUNG,SD,11440,ORANG,2020
1122,32,JAWA BARAT,3273,KOTA BANDUNG,SMP,13324,ORANG,2020
1123,32,JAWA BARAT,3273,KOTA BANDUNG,SMA (UMUM),54215,ORANG,2020
1124,32,JAWA BARAT,3273,KOTA BANDUNG,SMA (KEJURUAN),33242,ORANG,2020
1125,32,JAWA BARAT,3273,KOTA BANDUNG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,32198,ORANG,2020
1126,32,JAWA BARAT,3274,KOTA CIREBON,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,3510,ORANG,2020
1127,32,JAWA BARAT,3274,KOTA CIREBON,SD,3074,ORANG,2020
1128,32,JAWA BARAT,3274,KOTA CIREBON,SMP,921,ORANG,2020
1129,32,JAWA BARAT,3274,KOTA CIREBON,SMA (UMUM),5036,ORANG,2020
1130,32,JAWA BARAT,3274,KOTA CIREBON,SMA (KEJURUAN),3161,ORANG,2020
1131,32,JAWA BARAT,3274,KOTA CIREBON,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,1464,ORANG,2020
1132,32,JAWA BARAT,3275,KOTA BEKASI,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,2322,ORANG,2020
1133,32,JAWA BARAT,3275,KOTA BEKASI,SD,6155,ORANG,2020
1134,32,JAWA BARAT,3275,KOTA BEKASI,SMP,26353,ORANG,2020
1135,32,JAWA BARAT,3275,KOTA BEKASI,SMA (UMUM),32936,ORANG,2020
1136,32,JAWA BARAT,3275,KOTA BEKASI,SMA (KEJURUAN),42396,ORANG,2020
1137,32,JAWA BARAT,3275,KOTA BEKASI,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,51149,ORANG,2020
1138,32,JAWA BARAT,3276,KOTA DEPOK,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,5482,ORANG,2020
1139,32,JAWA BARAT,3276,KOTA DEPOK,SD,8831,ORANG,2020
1140,32,JAWA BARAT,3276,KOTA DEPOK,SMP,11176,ORANG,2020
1141,32,JAWA BARAT,3276,KOTA DEPOK,SMA (UMUM),21713,ORANG,2020
1142,32,JAWA BARAT,3276,KOTA DEPOK,SMA (KEJURUAN),42304,ORANG,2020
1143,32,JAWA BARAT,3276,KOTA DEPOK,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,28526,ORANG,2020
1144,32,JAWA BARAT,3277,KOTA CIMAHI,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,322,ORANG,2020
1145,32,JAWA BARAT,3277,KOTA CIMAHI,SD,1588,ORANG,2020
1146,32,JAWA BARAT,3277,KOTA CIMAHI,SMP,7978,ORANG,2020
1147,32,JAWA BARAT,3277,KOTA CIMAHI,SMA (UMUM),10279,ORANG,2020
1148,32,JAWA BARAT,3277,KOTA CIMAHI,SMA (KEJURUAN),11567,ORANG,2020
1149,32,JAWA BARAT,3277,KOTA CIMAHI,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,7321,ORANG,2020
1150,32,JAWA BARAT,3278,KOTA TASIKMALAYA,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,864,ORANG,2020
1151,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SD,8737,ORANG,2020
1152,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SMP,2542,ORANG,2020
1153,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SMA (UMUM),4855,ORANG,2020
1154,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SMA (KEJURUAN),7983,ORANG,2020
1155,32,JAWA BARAT,3278,KOTA TASIKMALAYA,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,2460,ORANG,2020
1156,32,JAWA BARAT,3279,KOTA BANJAR,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,129,ORANG,2020
1157,32,JAWA BARAT,3279,KOTA BANJAR,SD,1056,ORANG,2020
1158,32,JAWA BARAT,3279,KOTA BANJAR,SMP,1040,ORANG,2020
1159,32,JAWA BARAT,3279,KOTA BANJAR,SMA (UMUM),1365,ORANG,2020
1160,32,JAWA BARAT,3279,KOTA BANJAR,SMA (KEJURUAN),2343,ORANG,2020
1161,32,JAWA BARAT,3279,KOTA BANJAR,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,677,ORANG,2020
1162,32,JAWA BARAT,3201,KABUPATEN BOGOR,SD KE BAWAH,87425,ORANG,2021
1163,32,JAWA BARAT,3201,KABUPATEN BOGOR,SMP,62464,ORANG,2021
1164,32,JAWA BARAT,3201,KABUPATEN BOGOR,SMA (UMUM),70395,ORANG,2021
1165,32,JAWA BARAT,3201,KABUPATEN BOGOR,SMA (KEJURUAN),102884,ORANG,2021
1166,32,JAWA BARAT,3201,KABUPATEN BOGOR,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,17436,ORANG,2021
1167,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,SD KE BAWAH,35424,ORANG,2021
1168,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,SMP,26774,ORANG,2021
1169,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,SMA (UMUM),25255,ORANG,2021
1170,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,SMA (KEJURUAN),26696,ORANG,2021
1171,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,2132,ORANG,2021
1172,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SD KE BAWAH,41565,ORANG,2021
1173,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SMP,25909,ORANG,2021
1174,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SMA (UMUM),19472,ORANG,2021
1175,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SMA (KEJURUAN),19215,ORANG,2021
1176,32,JAWA BARAT,3203,KABUPATEN CIANJUR,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,3401,ORANG,2021
1177,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SD KE BAWAH,29774,ORANG,2021
1178,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SMP,32909,ORANG,2021
1179,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SMA (UMUM),55342,ORANG,2021
1180,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SMA (KEJURUAN),20976,ORANG,2021
1181,32,JAWA BARAT,3204,KABUPATEN BANDUNG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,12907,ORANG,2021
1182,32,JAWA BARAT,3205,KABUPATEN GARUT,SD KE BAWAH,36023,ORANG,2021
1183,32,JAWA BARAT,3205,KABUPATEN GARUT,SMP,20359,ORANG,2021
1184,32,JAWA BARAT,3205,KABUPATEN GARUT,SMA (UMUM),30617,ORANG,2021
1185,32,JAWA BARAT,3205,KABUPATEN GARUT,SMA (KEJURUAN),14404,ORANG,2021
1186,32,JAWA BARAT,3205,KABUPATEN GARUT,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,2809,ORANG,2021
1187,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SD KE BAWAH,23584,ORANG,2021
1188,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SMP,9884,ORANG,2021
1189,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SMA (UMUM),4769,ORANG,2021
1190,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SMA (KEJURUAN),15545,ORANG,2021
1191,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,3889,ORANG,2021
1192,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SD KE BAWAH,8775,ORANG,2021
1193,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SMP,4340,ORANG,2021
1194,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SMA (UMUM),5453,ORANG,2021
1195,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SMA (KEJURUAN),11536,ORANG,2021
1196,32,JAWA BARAT,3207,KABUPATEN CIAMIS,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,3857,ORANG,2021
1197,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SD KE BAWAH,24349,ORANG,2021
1198,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SMP,14095,ORANG,2021
1199,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SMA (UMUM),7757,ORANG,2021
1200,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SMA (KEJURUAN),14087,ORANG,2021
1201,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,3089,ORANG,2021
1202,32,JAWA BARAT,3209,KABUPATEN CIREBON,SD KE BAWAH,35239,ORANG,2021
1203,32,JAWA BARAT,3209,KABUPATEN CIREBON,SMP,21525,ORANG,2021
1204,32,JAWA BARAT,3209,KABUPATEN CIREBON,SMA (UMUM),22716,ORANG,2021
1205,32,JAWA BARAT,3209,KABUPATEN CIREBON,SMA (KEJURUAN),31088,ORANG,2021
1206,32,JAWA BARAT,3209,KABUPATEN CIREBON,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,1861,ORANG,2021
1207,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SD KE BAWAH,10628,ORANG,2021
1208,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SMP,9796,ORANG,2021
1209,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SMA (UMUM),6942,ORANG,2021
1210,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SMA (KEJURUAN),7892,ORANG,2021
1211,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,1924,ORANG,2021
1212,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SD KE BAWAH,8867,ORANG,2021
1213,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SMP,12676,ORANG,2021
1214,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SMA (UMUM),13830,ORANG,2021
1215,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SMA (KEJURUAN),19925,ORANG,2021
1216,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,3472,ORANG,2021
1217,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SD KE BAWAH,33691,ORANG,2021
1218,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SMP,11853,ORANG,2021
1219,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SMA (UMUM),12221,ORANG,2021
1220,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SMA (KEJURUAN),21476,ORANG,2021
1221,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,0,ORANG,2021
1222,32,JAWA BARAT,3213,KABUPATEN SUBANG,SD KE BAWAH,20910,ORANG,2021
1223,32,JAWA BARAT,3213,KABUPATEN SUBANG,SMP,18226,ORANG,2021
1224,32,JAWA BARAT,3213,KABUPATEN SUBANG,SMA (UMUM),19158,ORANG,2021
1225,32,JAWA BARAT,3213,KABUPATEN SUBANG,SMA (KEJURUAN),19417,ORANG,2021
1226,32,JAWA BARAT,3213,KABUPATEN SUBANG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,4962,ORANG,2021
1227,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SD KE BAWAH,14094,ORANG,2021
1228,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SMP,7937,ORANG,2021
1229,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SMA (UMUM),10560,ORANG,2021
1230,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SMA (KEJURUAN),12434,ORANG,2021
1231,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,1902,ORANG,2021
1232,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SD KE BAWAH,29578,ORANG,2021
1233,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SMP,17364,ORANG,2021
1234,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SMA (UMUM),40207,ORANG,2021
1235,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SMA (KEJURUAN),44738,ORANG,2021
